AED1,PI,IA,MD,AL,Disciplinas Trancadas,Total de Os,Faltas,CR,Class
10.0,8.834882567275319,8.084631267859546,8.921332016098447,10.0,3,1,2,3.859133423263926,1
7.14167792609555,6.580517608176866,5.947887284610413,4.561402770737526,8.518388777628036,5,2,0,2.276882086412562,0
4.603162721484278,1.1296119897349537,4.140055217469957,5.063549575396383,4.579832700750574,5,0,4,1.5898624852091474,0
8.331422993572582,6.098484273958048,5.187756509664225,6.863153491141455,5.038050494482933,5,0,3,2.263467584968731,0
10.0,9.506861221845181,7.636060472241586,10.0,10.0,3,1,3,4.0,1
10.0,9.342386451405098,6.60092657057379,9.57742822518858,7.444580178934228,0,0,2,3.6774364222179394,1
1.1337051080165308,2.6944415072282464,0.19787551046272256,1.950412236328269,0.0,3,1,1,0.4355677465078408,0
7.221177343002768,8.75856871915811,10.0,7.8022534113050295,6.920912807211514,2,0,2,4.0,1
6.537711079158127,8.055675855639567,5.278880908258263,6.385987227098237,6.4563613543530405,4,3,3,2.577884209060925,0
8.763803629848645,6.350925328511311,4.825873748519352,5.654449457844025,3.7070315455266174,4,0,4,2.3517750037199057,0
4.3442261591052,4.389249080228552,4.528003682003243,4.9957851125683135,8.706716015677621,4,2,3,1.4546611067080368,0
6.79002263021766,3.8060141747231873,1.766096263540442,4.193762331961815,4.746919008409575,3,0,5,0.9844227772190592,0
7.643480225185635,7.900388216432933,8.891204589659706,8.004965126609537,7.299532138156582,1,1,3,2.6658090729942483,1
6.405116943291698,5.731788578251565,8.25742512612509,10.0,5.947480870091952,2,0,1,3.742943365956129,1
3.6114565430816468,5.01631584067729,1.0626539670884956,5.111662541649069,6.5436428231603,3,1,0,2.1801203259669375,0
8.208859614512374,6.161248169988444,10.0,6.562250932219194,6.197215356775707,4,1,2,2.091836065527111,0
8.226010137750354,5.473874773744933,9.160228523387136,6.610120671967392,8.49573969891729,1,0,3,2.4476965712494585,1
7.802886435422181,6.429637291975836,7.094577112370209,5.394797378543365,8.58885505982767,3,1,5,3.098547040087906,0
0.9983506825218629,3.7082277083972808,4.398710212523662,5.4095236666307365,0.32821729541236655,4,2,4,1.1176370908517883,0
5.753302494598831,5.0183039593933545,5.351633620571457,6.7195290535027485,5.99681307273428,1,1,3,1.8807106393939341,1
9.791973948121672,7.439474014614902,8.455004499276068,10.0,10.0,2,1,1,2.6165576102914967,1
8.817385883050108,5.553605462636247,5.3805050617992825,8.964156453874441,8.107694555273468,2,1,3,3.4895518527791243,1
7.391014562352835,9.917045607921178,8.46853575718922,10.0,8.764091874245148,1,0,0,4.0,1
5.540897231209168,9.30571427181638,7.556468025596761,5.896488902349922,7.85395216904219,0,0,3,2.7112861528141967,1
9.409622342299064,5.470016699869934,9.029414443915202,7.881235158542456,7.310878891951459,2,0,3,2.0943816630944854,1
0.0,0.0,2.989608445778919,0.0,0.0,4,2,2,0.22522295284672755,0
1.0395018732286738,0.0,0.0,0.0,0.0,5,0,5,0.0,0
10.0,5.655837834973737,10.0,7.911188518829095,10.0,1,1,1,3.183829883050197,1
6.314030298550318,10.0,7.931648562574089,5.867053273136952,10.0,1,1,1,3.5853302491549544,1
7.310394555349132,10.0,10.0,4.826208963196952,5.02658390468915,0,1,1,3.466948380927509,1
3.321339117755122,5.884516876270136,4.041862240726596,5.066242735496392,3.759251783182579,4,1,5,1.0476193995881506,0
6.256197416380198,6.025763453886431,2.3249107341382453,1.688064852366304,5.711927954600658,0,0,3,1.5085434773190647,1
10.0,7.702423680450048,7.510012127162917,10.0,9.61886646150657,0,1,0,3.4266871802323755,1
6.48982309306337,10.0,9.634601699369103,9.326072702707425,9.763962288000027,0,0,0,3.9155899593847057,1
9.46978566669707,7.086465628736223,8.309164879014016,7.161029553989293,8.486947763424599,2,0,3,3.4913951186197134,1
0.0,0.34593897722549727,1.2175665778830265,0.184182940594241,1.0726698821443588,4,2,0,0.8254155465189505,0
2.905577372187614,1.0952179872041823,2.2239291514483073,1.8983608828650684,0.0,3,3,2,0.05824469480154404,0
2.0002734439732683,6.01985170987377,2.863787530681459,1.959764279933212,4.842428477922271,5,3,4,1.8145494850585093,0
0.0,0.9379327609228465,0.0,2.6791902557321237,1.8909643564733747,3,1,3,0.6114021078302495,0
4.306610652600844,4.176499998795396,8.558208029403293,8.231908461469873,6.968634198752797,0,0,2,2.5018132962926325,1
2.1084898455064964,0.16279064392310616,2.9293859194410183,0.0,1.322014440886135,3,2,4,0.26897410555294776,0
9.353343078168336,6.637164505927766,7.071474342527995,10.0,9.162575244992365,5,2,0,3.203785740560555,0
5.057052288129304,9.346788194755145,7.942326766352936,6.615476772998612,8.776949026370229,5,3,4,3.71819156573845,0
7.4750619520663,7.419114352757647,5.103673975591506,6.686197105967132,6.226743804485963,4,1,0,1.997140890754301,0
7.817846048018702,9.470975266444448,10.0,5.2786447662838825,8.87041018629428,3,3,0,3.862914697953439,0
9.911623294386215,10.0,6.225880538161162,5.517117249496022,6.072380906220793,3,3,0,1.6030350016446273,0
3.680363811922163,5.246276353290675,8.26430458366428,5.393367787826895,5.476298303976176,3,1,3,2.493642606920232,0
0.9014294411496437,5.541837278261634,1.0659478713785955,3.836590364494875,0.7081179718999993,2,1,2,0.9868873406997611,0
10.0,9.15322212377719,6.362011222004222,8.109200687201495,7.361005069714684,2,1,1,3.784283857522172,1
3.340639802328748,5.3503820424789765,3.846796708444882,5.222952450605935,3.8721049662436595,5,3,5,1.713322016833128,0
1.1082692386809894,2.991645025015199,0.0,0.5111475215203176,1.7935654903505147,4,0,2,0.0,0
8.815652251434852,9.926298738414353,9.640701611682854,10.0,7.868825101425965,2,1,1,3.362421151544361,1
7.514645406401703,8.806919167249196,6.475007036657419,6.222656813819845,7.230124719023964,5,0,2,3.470606660086731,0
2.3466995725223585,0.8146201481998485,2.743718049897831,3.298824144666428,3.4120790222210218,4,3,0,1.0314300715715339,0
6.67127722510326,3.9221686636058637,3.060002501282005,8.403069451492575,4.755741654342836,4,3,4,1.5801192087817504,0
10.0,9.09034265002403,6.500769338681015,10.0,8.977675369772511,3,0,0,3.6805690598244474,1
10.0,5.919589035310304,6.012446108282518,6.066745249295864,7.658369763478793,3,2,5,2.601578678685685,0
6.630274106310619,8.20819862650775,5.402348342919268,7.2707811027412,7.596141415167167,2,1,1,2.822258142028757,1
8.637730976839507,10.0,8.953818258827258,7.9444300807871695,7.893300552641447,1,0,0,4.0,1
7.436964180098769,9.707862692699637,10.0,10.0,8.495579274488861,0,1,0,3.2721635094562194,1
3.640182585951385,0.380587523631454,0.0,4.3168342835213185,2.8002610884451156,4,2,5,1.9687795358864837,0
1.2947696590924185,0.0,1.1429817125536026,2.6941999377799277,2.3079048119763925,2,0,2,0.5129095563902806,0
10.0,9.57301312595753,10.0,6.3035771079291,10.0,2,0,0,3.6921619661923137,1
6.648804101118561,5.957496124421686,3.6543940553935785,7.593188039939498,9.10393782419164,2,2,5,2.954245064040001,0
10.0,4.900448848626068,5.694407816921771,4.939095242459277,6.384975010511312,1,0,3,2.630651963241481,1
7.320363828872372,10.0,8.029942766554866,9.13139965260941,7.318544304002582,0,1,0,4.0,1
5.813980559182513,10.0,9.92228611735476,7.297691639253366,8.012478243163411,0,1,2,3.1957794496000322,1
5.634654482038547,10.0,8.449953259329927,8.934067531452566,6.201954385505487,2,0,0,2.8916224820910226,1
6.603774582100305,7.168626908468834,10.0,10.0,8.23495672162975,5,0,1,3.26653065000099,0
10.0,5.986931484579726,9.473759952066569,9.49886292105976,8.43980047183953,2,0,3,3.9387013520403,1
9.859814479633268,10.0,6.375049716356036,8.860443253910695,9.337718851911895,2,0,3,4.0,1
6.364523762081443,7.753549620755856,6.766407388705495,10.0,10.0,1,0,0,3.2940173767628327,1
6.796410040532773,7.635210523006647,6.087244286250767,10.0,9.173662616922481,1,1,0,2.737773928522394,1
5.7049383382945145,7.612945877828334,8.584222887456892,7.64635341840626,5.285620766918395,1,1,3,2.8329769204987465,1
9.153062699800145,10.0,6.7124523022159845,9.121259017691022,6.070656666074187,2,1,3,4.0,1
7.700262249487079,6.498416419868224,4.801258328900994,6.523971038064199,6.7491321545256655,5,2,4,2.485548529610095,0
6.217906215477003,10.0,9.626594868104235,6.9846990602546555,7.503996901315174,3,0,2,3.426911267740501,1
8.224408595834475,10.0,10.0,10.0,7.647032973900309,3,1,2,4.0,1
4.796226317327053,9.102187391794148,6.635262469581779,7.951623621637216,7.809211988041971,0,0,3,3.1331009052077334,1
7.995423858921755,10.0,10.0,10.0,10.0,0,1,1,3.8337698913013982,1
9.710224452343741,7.091704328965994,10.0,9.753294442449004,7.56267817372278,0,0,2,3.573607296695971,1
7.20174313359921,4.850203358643932,9.671143119232276,5.9731259378396855,8.368718790795795,3,1,0,2.3820874396144602,1
0.3322798008652228,2.2570822013596077,0.0,2.1120929379123776,0.0,3,2,2,0.0,0
10.0,7.777161356078814,8.162392670098647,6.452242595716153,5.891545147083198,2,0,0,2.79827297363397,1
7.916047396018666,8.937908380267054,5.870434065175694,9.656786860868461,9.243464154080133,1,0,2,3.8363578642769367,1
6.72755273347979,5.264671936247325,9.830241678555517,9.02080920171219,9.701929572694542,0,0,3,2.3542615965971345,1
6.00524400601342,9.782625538117845,10.0,7.53431717135857,10.0,3,2,1,2.6790985156411686,0
4.611445601333074,4.706472347583807,5.789396114664551,3.2591248098639856,4.283848010975284,0,0,0,1.6701777460793599,1
0.0,1.8651100065643291,0.0,0.0,0.0,4,1,0,0.4466690574436003,0
10.0,10.0,5.73160422387241,5.799019834626854,10.0,1,0,0,3.140769529865218,1
9.989065939675474,9.830774305733065,8.91694423728765,9.1280243281336,7.1020423300776745,1,1,3,3.988462849640497,1
7.893971633106409,10.0,9.614554083863101,10.0,9.949752573479604,2,1,2,4.0,1
7.70131832382876,4.052664123926687,8.180290032120713,3.161821481559276,5.947480369396124,2,1,0,2.249939711496064,0
6.770837550448111,5.014482770054364,5.102162811701172,5.363317463502984,5.631388796447898,1,1,3,2.663886864069853,1
4.382758430074631,10.0,6.10810564989445,6.134620340787899,4.652555189326334,5,2,4,3.2414300833467102,0
10.0,10.0,10.0,10.0,10.0,3,1,1,3.821395218346298,1
0.0,1.1657708092409393,0.22945737294199375,2.8014734415510105,1.6891258402899219,4,0,3,0.10078253721632952,0
8.985417127808692,7.05004662948053,10.0,10.0,10.0,0,1,0,4.0,1
7.331307434253164,9.755779601596679,9.111258992703483,9.312106218529316,6.715633628234111,5,1,5,3.1395755552886784,0
7.288711114186553,9.307025409199937,10.0,9.310463621028816,9.198472658320076,1,1,3,4.0,1
9.871598235434947,5.6263765381712645,10.0,9.680762775886972,10.0,0,1,0,3.6278366752709754,1
8.935789599435388,8.663951651590077,9.666527157177748,9.711084727933734,8.716284602930102,2,1,0,4.0,1
4.948329015875409,1.0515877677503358,5.224324946743279,0.7007326442627746,3.5111677531435728,3,2,4,2.1735243962091797,0
3.266053234823438,3.276546984849218,8.251132999685677,7.736130537480024,8.034875287460343,3,1,0,2.702062398365721,0
7.606535081563962,7.580758262775074,6.5473224431374675,5.487839922677646,9.624731672043868,3,0,0,3.5237957065291585,1
3.446611467203601,4.729416556685849,7.98698696841297,3.8351119084355707,7.733451851147353,4,1,2,2.5905046957361657,0
5.783656092643336,6.219972230876737,5.704930487589226,8.418237783095888,4.761150136029602,0,1,3,2.748119146217538,1
10.0,9.697140809754263,5.611052123063104,7.965195822045304,9.177679620083978,1,0,3,4.0,1
10.0,10.0,10.0,6.626315578768124,6.924183295547079,3,0,0,3.3413409221365065,1
10.0,10.0,10.0,9.049227812797955,6.912086708608117,5,3,2,3.1216607906154645,0
0.8323998474384572,0.0,3.7166604844088824,0.43688447437168276,1.875101954349931,3,0,3,0.5966078371397927,0
9.56408588446667,9.550284047874783,9.145914638381877,8.087330551473848,7.5731518509487,1,0,0,3.46240130120623,1
0.9783905369311663,0.5502229026170884,1.6285906061474762,1.7548051211939484,0.36854482166041524,2,2,0,0.7424512948829673,0
5.63396452319115,4.57413531951915,1.090019328385344,1.2974020592649715,3.6699395012065223,2,1,2,1.3367349931571406,0
10.0,9.60960106439518,6.322968156997711,6.797769511055102,7.56362319925398,1,1,1,4.0,1
5.583899564226039,5.611467909753497,2.4282498047043486,2.4095666108658476,7.573904851009026,3,0,2,2.273825829946084,0
7.633919858342945,8.053934936154798,6.7658330422052595,7.45863740956399,10.0,2,0,1,3.782080386842233,1
9.283453082273052,8.357266100792142,10.0,6.595655562346507,7.882057183634924,1,1,1,3.5586033239594608,1
6.698493063506504,9.516074003774698,9.537416440709102,4.990638849531668,10.0,2,0,2,4.0,1
4.919800932346238,9.501767272457936,4.337567224502381,4.248552497315047,4.978477564589534,2,0,2,1.0175776695081014,1
10.0,8.29446319980489,10.0,10.0,10.0,1,0,2,3.8259777986372243,1
8.986230205187791,5.387683304011541,6.006829112795764,9.650258929924181,8.437610965392013,3,0,1,3.129756135478689,1
5.268857451854573,4.165418056069878,2.7646082300524517,7.582629140771747,5.4350803633845235,2,2,2,2.082269835330751,0
0.9921809581677263,2.217262606911662,2.6021298800997084,1.2982468972761962,0.0,5,1,4,0.11878870247609458,0
9.534648406015078,10.0,9.828069041500065,7.498216205228217,7.2213934929106784,2,0,3,4.0,1
6.105774093538688,8.691748276234621,7.566668804561971,6.476084706370818,5.257434007753807,3,1,3,1.9960739295845382,1
10.0,10.0,10.0,10.0,8.539030412590684,4,0,3,4.0,0
6.789465736127909,9.679688526994072,6.545926286687536,8.326892290780094,8.032989203322659,2,0,1,2.8977565927441185,1
5.903632326570964,6.680257810505992,8.203605841235477,7.962958206776006,9.135858142167379,0,1,2,3.2358088269724252,1
3.3158079673227823,2.0028138847230323,7.244314903940661,3.109396663746813,6.425429087817483,2,2,2,1.295932391461871,0
5.3466874772366175,5.2385534994457155,9.573264111481176,7.703096499296269,4.667129761396808,3,0,4,2.7440476077923663,0
0.05667463926894478,2.700438568005552,0.5239740479304957,0.0,1.1773900151741932,5,0,1,0.0,0
5.908961642339717,5.586133431819,5.0716453967071065,0.8830878983694088,5.520070204077715,2,0,5,1.577833089207653,0
2.9717009485118355,0.0,0.0,2.2621451278169555,0.864650697664521,2,1,4,0.8975437105069377,0
8.530746069209204,7.45570609601029,9.872363310510828,7.412598079726246,5.240531021072303,0,1,1,3.8192640034862437,1
8.664804048843774,4.129783600387459,4.141631900034177,8.02773626822116,6.228029008939646,4,0,3,2.6438333183725606,0
10.0,6.9965816978572395,6.284570436833577,9.140899782261908,6.750969395919899,2,0,1,3.182325225458064,1
8.696463603327075,10.0,10.0,6.476633551583131,7.096657658421777,2,0,0,3.3984111268050907,1
0.0,0.0,0.0,0.8297703691285947,0.0,3,1,1,0.0,0
2.210845368347254,6.560082626591341,3.995749131259448,2.1444781302584457,4.552905798132482,4,3,4,1.7499422643548004,0
6.926840934344611,8.619545922550087,4.631312962947167,4.780776679905134,7.610992668484536,1,1,2,2.157387308360343,1
9.684980263332797,7.380719576681525,7.467191368494948,7.968179993171076,9.678849633859922,0,1,1,3.5166110050665864,1
0.0,0.0,0.0,0.9356965900762675,2.172675233612357,4,0,5,0.18406900839748475,0
6.857063890931366,10.0,9.044843003650524,8.402116712736294,9.250843722172267,4,2,3,2.7006732659685437,0
5.863134667142347,9.479182310603825,9.69323872010628,10.0,9.715975915786313,0,1,1,4.0,1
7.776576388382334,8.343200841174415,8.228525146284987,8.708852781128108,9.765389936546814,1,0,2,3.5680662181250566,1
9.84027115914414,8.923606423550254,9.31848485805079,9.931811328276885,9.696754531993424,3,0,0,4.0,1
6.303381601047298,7.856129537229129,8.31220627611701,9.272270537021935,10.0,1,1,0,3.877622490204428,1
7.961642525615045,7.746824112488706,10.0,10.0,10.0,2,1,1,4.0,1
6.682059979145902,10.0,9.584606276674078,10.0,10.0,3,3,2,3.4972532912044896,0
2.9033286932430027,0.0,1.352613365161428,0.2982225492059998,0.0,4,2,2,0.0,0
3.090255030833496,4.379373399331555,4.660598706266608,4.39665123131958,3.295488576111349,2,1,0,1.226162060789098,0
8.938804934350493,6.679268790431501,6.112864095426922,10.0,8.87408459914991,0,1,2,3.149832866331824,1
9.276233578919145,8.301713453903432,6.605548006460695,7.5190138686712364,4.971448473134965,2,1,2,2.715445662519431,1
3.4485970083338264,5.035999426956271,1.4315875090809593,5.111955268128131,4.947081259686722,4,0,2,1.9205795866574276,0
0.0,0.0,1.8999338656274931,1.9539474592558461,0.0,5,3,4,0.08307900109501512,0
7.221925996393196,10.0,6.296104766505562,8.792994581217009,8.137415108097791,0,1,2,3.593328204129621,1
0.0017675661190033054,1.0583818635451951,0.047110791891060266,0.0,1.989164858962452,5,1,3,0.3076219028757427,0
1.9491769046504333,1.1862010570844523,0.0,0.0,0.0,2,2,2,0.06599788447053156,0
0.0,0.0,2.854029734187474,0.0,0.0,3,3,3,0.44263625692258457,0
8.42492904402621,9.255983213219777,6.389698324014289,4.294702100782035,8.294002842810999,3,1,2,2.834680945040416,1
8.182575642589232,9.211877938668788,6.62328731757113,8.569247924187689,7.878669652678851,2,1,0,3.156635364198476,1
9.366082136664817,8.139479315594365,8.141134982479253,9.751868754759487,8.179383121016611,0,0,2,4.0,1
8.746464790495242,6.746518211185884,6.749803266116928,8.7746697194457,5.114446074355685,5,3,3,3.422354269624294,0
5.623357559406273,9.72803354332327,7.14722965238229,7.420101987781633,9.11473588123464,2,1,3,3.093388425363301,1
5.585995685537043,4.815303750668409,5.149773156692736,8.759905557990074,5.541153704406154,4,3,3,2.4992923710350574,0
9.083786088820428,10.0,10.0,7.0229063145934125,8.57837056558662,3,0,1,3.815615106991885,1
2.397164923171959,5.471909254227004,4.811322353436928,2.4758315758592055,4.4242468866996045,5,2,2,1.8993009178807703,0
7.313825213826117,8.003254542535311,10.0,6.98906736997441,10.0,0,0,2,4.0,1
2.771980529625556,0.15987035466725086,0.0,0.0,2.6407933388240084,4,0,1,0.01154668466812514,0
9.391653124624698,10.0,9.277224309665048,6.767766797194084,8.284829311562984,4,3,3,3.9713512987236927,0
1.6781237123479178,0.866068349736171,2.892724980126963,0.7959923247879597,0.8615835670328291,2,0,4,0.6504155852336306,0
10.0,9.299329346325418,6.338969913753719,9.706192573121736,9.848463341632387,3,1,2,2.8205554428261443,1
0.0,0.0,1.461261789134575,2.637571441385811,1.8067671733699262,3,2,1,0.07510392960599865,0
7.255312069526566,7.765902611020504,9.407243420517677,9.609776344685784,9.00816555564406,0,0,0,3.194628926882014,1
8.20476766392818,7.730686445264089,10.0,8.992672781337616,6.303929965190901,1,1,2,3.9223657596058086,1
8.955833238777746,10.0,10.0,10.0,10.0,0,1,0,4.0,1
6.651215611996874,10.0,7.3859582512676045,10.0,8.586203384055025,2,0,0,3.5439939107202916,1
8.578705255585467,6.759044686931213,9.031446667910082,4.58941864645089,6.907472524294027,0,1,0,2.5226998021029683,1
8.081904355899244,3.0510900508839818,6.629165591820132,3.906406293612335,5.027271936359434,3,3,4,3.0140016143623933,0
6.98869699032201,4.988339190345131,4.866336401460021,7.233259346648751,5.522965676065688,1,1,3,2.664787976745703,1
8.068484165815644,10.0,9.004354913165667,6.745998641899556,7.675911457142977,0,0,0,3.384962379475599,1
5.293818524694421,7.939266209543673,6.310832150302891,5.7676674396204515,5.353402290683092,3,1,5,2.1457365418373566,0
8.470048172907614,5.644950820214117,10.0,10.0,10.0,2,0,0,3.034189791713789,1
0.5909972737941152,0.0,0.0,0.0,0.0,5,3,5,0.0,0
1.0927079111150562,0.0,0.0,2.6504087724330283,0.0,4,3,1,0.7605714542262478,0
7.5346826973603545,9.566223658446201,10.0,7.443970601378788,7.8413490914371025,1,1,3,3.348995079323413,1
8.196509878778201,9.932008348396657,6.5636402517432035,6.260460315848208,9.603449688017607,3,1,1,3.223596888886154,0
0.9116745004991693,6.170577954564223,4.976208249640608,2.5237510037249433,0.6695485671419741,5,3,1,1.1120396593056734,0
2.4057212106098005,0.0,0.0,0.0,0.0,4,3,4,0.12943949059605686,0
1.7566734534042558,1.2813149503278256,0.30297469460117044,3.2264258952399096,2.0381870034256755,4,1,5,0.0,0
9.729177412479835,8.739961640532837,6.695771091874844,8.414573877540043,8.193537044326597,3,0,2,3.4827095062462785,1
5.929013416787509,8.62525464098181,9.805463487639251,8.622219326341455,7.677061711517965,3,1,2,2.838089005923816,1
7.533037077392862,5.913777448142863,5.161005286365491,9.244289871944993,8.756067541521418,4,3,2,2.6463709464948657,0
9.17428207236346,7.048761794148282,8.730882989264192,5.128712924818066,4.64797840911237,3,2,3,2.336078686963369,0
3.566104922557728,5.243504112119648,4.14814326815885,2.472639285946804,5.649891905706189,2,1,2,1.3859600029120844,1
1.7062862541404318,0.0,2.6459973241043473,0.0,0.0,3,2,3,0.34627218322375236,0
4.973155857141567,3.5457540376313497,6.289448910165595,2.7678175835861163,1.328163354801248,5,1,0,2.4851980341596858,0
4.438863880170266,5.361531628681735,8.959254684182167,6.59123586380625,4.432693598564461,4,3,0,1.8593196852028346,0
0.0,0.0,0.28328198273861105,0.0,1.2610497293138794,3,1,4,0.0,0
6.978833154410976,9.019159722740655,5.0197904002662845,6.110491525988288,10.0,2,1,3,3.160940372465934,1
5.47609411089127,7.308666117847002,6.092257699286833,4.9873699365860045,4.898756429566179,3,1,1,1.61535047854653,0
7.235803756159609,9.901552129567747,7.0241294058010375,8.147581837058326,10.0,0,0,0,2.778624885255333,1
10.0,8.67303590525167,7.68892267392261,8.597821201115613,8.830625754540488,3,3,5,3.4004245365110473,0
10.0,6.8050163062601055,10.0,9.810851510845081,6.808646227855876,3,0,3,3.6871509167894847,1
9.59990482687135,7.675449836766706,8.488458107248178,6.910235732223234,8.830690156589878,0,0,2,3.06005735694434,1
10.0,10.0,9.112944917436234,7.38156390658055,8.605345732822705,1,0,0,3.407349328977627,1
6.85499790605206,2.7863351973225523,8.104835152654045,6.233311364349436,6.172620309016986,3,3,0,2.294949569349598,0
4.265909793940015,4.388205685637663,4.270883081829651,5.9670139574378815,8.56952875592324,3,0,3,1.859322386548043,0
0.0,2.6214780174747823,2.618999366935613,2.0213097139040626,2.876419560058438,4,0,4,0.2414569977880774,0
0.9701015459497467,0.0,1.0334914970112927,1.3304555207494944,0.0,3,2,5,0.3498869113858453,0
9.99026301595115,8.129355947107413,10.0,10.0,10.0,3,1,1,4.0,1
